会社名,銘柄コード,業種,優先市場,市場タイプ,決算月,都道府県,時価総額,PBR,PER(会予),PER(過去12ヶ月),PER(前年度),配当方向性,配当利回り,EPS(過去12ヶ月),EPS(予想),EPS(前年度),売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
津田駒工業,6217,機械,スタンダード（内国株式）,JP,2024-11-30,石川県,3193784064.0,1.1221908,2.282063,,-1.9174718860353128,0.0,0.0,-5.75,219.1,-195.04849209200466,36445000000.0,398000000.0,0.022880001,488000000.0,-0.0073900004,-0.087460004,0.08974613248710829,27406000000.0,20386000000.0,19140000000.0,12454000000.0,2937000000.0,349000000.0,-8021700000.0,-2.511660099510096
エンシュウ,6218,機械,スタンダード（内国株式）,JP,2025-03-31,静岡県,3618600960.0,0.35231194,,,19.019024605353863,0.36990002,0.017094018,-248.54,,35.05399266562615,21886000000.0,-705000000.0,0.0497,-2261000000.0,-0.06703,-0.12376001,0.3480813095397826,19435000000.0,9420000000.0,15249000000.0,11798000000.0,4440000000.0,13000000.0,-4176900000.0,-1.1542858818011257
島精機製作所,6222,機械,プライム（内国株式）,JP,2025-03-31,和歌山県,32412133376.0,0.4021725,15.180533,,45.46624114396949,0.3351,0.015368853,-332.36,63.7,29.840000236402332,32520000000.0,-11915000000.0,-0.16324,-14275000000.0,-0.07452,-0.03167,0.7817816005231125,21667000000.0,17632000000.0,74205000000.0,9981000000.0,14129000000.0,6115000000.0,56818500000.0,1.753000931499067
西部技研,6223,機械,スタンダード（内国株式）,JP,2024-12-31,福岡県,48831000576.0,1.4740536,,14.641342,8.870235437146633,0.4301,0.029523408,162.69,,180.09385036452863,32069000000.0,4031000000.0,0.100659996,3336000000.0,0.100659996,0.112220004,0.6989601588970674,12838000000.0,11667000000.0,30710000000.0,1524000000.0,14442000000.0,501000000.0,18222700000.0,0.37317891882306203
ＪＲＣ,6224,機械,グロース（内国株式）,JP,2025-02-28,大阪府,18914545664.0,3.5613935,,16.721685,13.214344401465153,0.3073,0.017892644,87.85,,62.1899977676537,11064571000.0,1378021000.0,0.12031,1078667000.0,0.09584,0.2591,0.35453561361616903,8400260000.0,5657748000.0,7455580000.0,4628927000.0,2431302000.0,216862000.0,-792876600.0,-0.041918881589055546
守谷輸送機工業,6226,機械,スタンダード（内国株式）,JP,2025-03-31,神奈川県,104005361664.0,7.6615815,83.806816,30.76923,13.188228685073035,0.25059998,0.0,191.75,70.4,97.31999832603599,19435433000.0,4092941000.0,0.25647,2840888000.0,0.16966999,0.31624,0.6682545527525938,5702754000.0,4962623000.0,12726158000.0,28438000.0,5812420000.0,1091710000.0,7787601000.0,0.07487691860693341
ＡＩメカテック,6227,機械,スタンダード（内国株式）,JP,2025-06-30,茨城県,128578461696.0,10.222315,82.50905,43.10381,121.39350693089564,0.0945,0.002368421,476.06,248.7,19.109999312442298,21005577000.0,2095320000.0,0.24339001,337742000.0,0.103999995,0.26426,0.39677492748102144,16512396000.0,12804041000.0,23649107000.0,8435304000.0,3647468000.0,,7136711000.0,0.055504715998807276
ジェイ・イー・ティ,6228,機械,スタンダード（内国株式）,JP,2024-12-31,岡山県,8991551488.0,0.9166638,,,25.428335512335234,0.2475,0.008810572,-185.09,,139.81950157692856,17880000000.0,789000000.0,-0.017380001,318000000.0,-0.17974001,-0.23634,0.4891138048723079,13023000000.0,8575000000.0,23824000000.0,7638000000.0,2887000000.0,,10801000000.0,1.2012387422142736
オーケーエム,6229,機械,スタンダード（内国株式）,JP,2025-03-31,滋賀県,9544402944.0,0.88643247,,13.946782,13.700410076511517,0.2622,0.017889088,152.58,,112.49999174479213,10438263000.0,783574000.0,0.19214001,553410000.0,0.06786,0.07171,0.7834027699121477,2851245000.0,2298227000.0,8744524000.0,802917000.0,2055771000.0,243378000.0,6063643600.0,0.6353088438928338
ＳＡＮＥＩ,6230,機械,スタンダード（内国株式）,JP,2025-03-31,大阪府,10226912256.0,0.6892894,6.623184,8.3401785,6.611897297893226,0.2315,0.02775291,267.86,337.3,294.5627686979711,28465447000.0,1883799000.0,0.09398,1254463000.0,0.043520004,0.08351,0.5828050276420175,9677716000.0,6976134000.0,15618110000.0,2795547000.0,2155225000.0,484999000.0,6279893300.0,0.6140556546102824
木村工機,6231,機械,スタンダード（内国株式）,JP,2025-03-31,大阪府,53804441600.0,3.919128,18.623583,18.083181,8.018454592907457,0.1436,0.0,835.03,810.8,576.9868638830111,16042155000.0,3675847000.0,0.24718,2496235000.0,0.17833,0.25661,0.5301548566082428,10425657000.0,4003030000.0,10689494000.0,4555534000.0,1598420000.0,67400000.0,311017000.0,0.005780507905131758
ＡＣＳＬ,6232,機械,グロース（内国株式）,JP,2024-12-31,東京都,22385821696.0,13.176287,-23.917912,,-4.64350222358534,0.0,0.0,-109.1,-53.6,-197.0495449216153,2655602000.0,-2293222000.0,-0.36255002,-2371396000.0,-0.52485,-1.39985,0.04256212500758778,4368655000.0,2129691000.0,3877782000.0,3559059000.0,1243580000.0,197577000.0,-352569100.0,-0.015749660869629756
ＫＬＡＳＳ,6233,機械,スタンダード（内国株式）,JP,2025-09-30,兵庫県,2086148096.0,0.6909876,6.79054,12.515567,28.19058552352595,0.31129998,0.024875622,32.12,59.2,14.148412062275792,9569361000.0,267516000.0,0.00669,172739000.0,0.017280001,0.05651,0.31355006608329306,6713017000.0,4165280000.0,5322606000.0,3865602000.0,1308567000.0,292622000.0,-1185575600.0,-0.5683084543581703
オプトラン,6235,機械,プライム（内国株式）,JP,2024-12-31,埼玉県,112412442624.0,1.9590408,16.08212,38.020763,14.857091399981018,0.72730005,0.018920813,74.17,175.35,104.26000113406562,32405837000.0,6570315000.0,0.04903,6351442000.0,0.08741,0.04881,0.7206418350076877,22437924000.0,14766410000.0,54571573000.0,5063284000.0,32531102000.0,430562000.0,32435042400.0,0.28853605208535105
イワキポンプ,6237,機械,プライム（内国株式）,JP,2025-03-31,東京都,63023640576.0,1.6137214,12.548587,13.6797,13.564148527504843,0.3516,0.025172414,207.68,226.4,202.31784409796563,45763291000.0,5845158000.0,0.1426,4468172000.0,0.094849996,0.11935,0.6996349842699511,16040846000.0,12105740000.0,37405328000.0,2757011000.0,8801530000.0,2161607000.0,22877606900.0,0.3630004025618287
フリュー,6238,機械,プライム（内国株式）,JP,2025-03-31,東京都,31244836864.0,1.3359841,10.595313,16.86437,12.878270053443364,0.5572,0.032365147,69.97,111.37,94.21653236268354,44305986000.0,2239490000.0,0.09991,1627341000.0,0.04838,0.091520004,0.7977108961086251,5686443000.0,5362082000.0,22393180000.0,278403000.0,11733051000.0,14477000.0,16716870900.0,0.5350282663584977
ナガオカ,6239,機械,スタンダード（内国株式）,JP,2025-06-30,大阪府,10300882944.0,1.3459308,,10.559677,9.839782076825836,0.252,0.023364486,138.83,,166.60961909014617,8917041000.0,1519853000.0,0.0995,970374000.0,0.09087,0.10383,0.7490058016767139,2515879000.0,2381433000.0,7700966000.0,231106000.0,2519603000.0,152200000.0,5291627000.0,0.5137061578864205
ヤマシンフィルタ,6240,機械,プライム（内国株式）,JP,2025-03-31,神奈川県,41426612224.0,1.8490722,27.61021,23.809525,40.3481770250173,0.5998,0.019704433,24.99,21.55,11.009999997760435,20104378000.0,2630363000.0,0.11462,1723239000.0,0.08738,0.08131,0.8490018919391442,4022968000.0,3389226000.0,14434181000.0,319533000.0,6014576000.0,,10411213000.0,0.2513170264492058
ヒラノテクシード,6245,機械,スタンダード（内国株式）,JP,2025-03-31,奈良県,27945166848.0,0.7135436,11.871383,29.673687,11.863413785005264,1.4003,0.024102839,62.21,155.5,161.68999474034183,48355528000.0,1681555000.0,0.07131,905898000.0,0.02185,0.019650001,0.6198492250940094,23452752000.0,22505509000.0,48505434000.0,6836550000.0,11755531000.0,4481501000.0,28189732700.0,1.0087516332727677
テクノスマート,6246,機械,スタンダード（内国株式）,JP,2025-03-31,大阪府,23544352768.0,1.1303929,,10.00977,13.076189556361168,0.4007,0.0,204.7,,146.73515446267987,21578662000.0,3512489000.0,0.14508,2390888000.0,0.11419,0.13655,0.6018462705692575,12987355000.0,10096165000.0,25217324000.0,2000000000.0,6896070000.0,1908069000.0,13565617300.0,0.5761728697183611
日阪製作所,6247,機械,プライム（内国株式）,JP,2025-03-31,大阪府,43437580288.0,0.70968324,32.36043,10.857707,11.129663732409895,0.3351,0.029599536,152.15,51.05,85.79753971654975,38353000000.0,2931000000.0,0.06309,3782000000.0,0.091029994,0.06713,0.7212474454937906,22678000000.0,14779000000.0,38651000000.0,5000000000.0,12914000000.0,12387000000.0,24643900000.0,0.5673405340860592
横田製作所,6248,機械,スタンダード（内国株式）,JP,2025-03-31,広島県,3606333952.0,1.2130281,,11.587292,8.764988690564218,0.447,0.0,167.77,,146.03420544713703,2276777000.0,455938000.0,0.24507,319468000.0,0.14857,0.12169,0.8050146427723391,707021000.0,592950000.0,2816826000.0,4534000.0,2089181000.0,,2109805000.0,0.5850276286337667
ゲームカードホールディングス,6249,機械,スタンダード（内国株式）,JP,2025-03-31,東京都,39502782464.0,0.6506711,3.807786,8.278234,4.737928756207833,0.2938,0.017574692,340.29,739.8,526.5299985410586,37946000000.0,9017000000.0,0.17884001,6586000000.0,0.1344,0.06185,0.8744292237442922,8415000000.0,6022000000.0,57430000000.0,397000000.0,11303000000.0,7434000000.0,54218800000.0,1.372531164087267
やまびこ,6250,機械,プライム（内国株式）,JP,2024-12-31,東京都,153820512256.0,1.282182,11.442483,10.66092,6.27283640308268,0.2551,0.0,352.69,328.6,218.9597057578219,164838000000.0,19638000000.0,0.07552,15889000000.0,0.083000004,0.12708001,0.6891429525160644,48425000000.0,34236000000.0,113711000000.0,14479000000.0,15769000000.0,3908000000.0,68021600000.0,0.4422141039732932
野村マイクロ・サイエンス,6254,機械,プライム（内国株式）,JP,2025-03-31,神奈川県,131902816256.0,3.4182487,14.7522135,11.573919,24.31277872699379,0.26709998,0.023774145,299.38,234.88,209.6999979182512,96359952000.0,15372162000.0,0.11224,10199642000.0,0.10421,0.32354,0.3169458707823749,79769206000.0,78894628000.0,108990341000.0,53203241000.0,17330150000.0,846167000.0,29813451900.0,0.22602589350433103
エヌ・ピー・シー,6255,機械,グロース（内国株式）,JP,2025-08-31,東京都,16257331200.0,1.6155088,9.0559435,12.658846,13.987153709212619,0.16299999,0.012626262,61.38,85.8,77.81000171498285,9272037000.0,1920457000.0,-0.24113001,1325483000.0,0.11568,0.093389995,0.8392194515649066,2075924000.0,1972677000.0,9649605000.0,,6421790000.0,,7573681000.0,0.46586250269662954
藤商事,6257,機械,スタンダード（内国株式）,JP,2025-03-31,大阪府,21782458368.0,0.5103321,9.710821,,7.236922432141908,0.4477,0.028708134,-202.79,107.2,174.3449930874579,34597000000.0,3192000000.0,-0.120249994,2568000000.0,-0.23358999,-0.100030005,0.8797630242618018,6393000000.0,4573000000.0,32425000000.0,,21551000000.0,9719000000.0,32835300000.0,1.5074193851432958
平田機工,6258,機械,プライム（内国株式）,JP,2025-03-31,熊本県,87222140928.0,1.2070497,4.6706133,13.642461,18.136837012009234,0.1916,0.04169562,208.76,609.77,139.42333167095964,88483792000.0,6898152000.0,0.08505,4778142000.0,0.06866,0.09392,0.5266540484735792,61439291000.0,43295311000.0,88035288000.0,34166854000.0,12882428000.0,2738741000.0,28513115700.0,0.32690226812406453
ＰＥＧＡＳＵＳ,6262,機械,スタンダード（内国株式）,JP,2025-03-31,大阪府,18674388992.0,0.604437,8.066184,16.949152,-174.3000777890287,0.39119998,0.023809524,46.02,96.7,-2.9340253594589156,22040325000.0,1573460000.0,0.04409,964908000.0,0.02674,0.02339,0.7000735262576687,12754160000.0,7775074000.0,31074543000.0,6740666000.0,9456876000.0,513463000.0,18679807100.0,1.0002901357577119
マルマエ,6264,機械,プライム（内国株式）,JP,2025-08-31,鹿児島県,49446256640.0,5.95594,36.979168,36.495327,941.363750378603,0.3734,0.010796221,107.0,105.6,1.5489458345666083,11403403000.0,2103905000.0,0.16517,1355987000.0,0.107880004,0.19094999,0.3206299020203634,17271929000.0,4623210000.0,10477608000.0,13531086000.0,4252863000.0,,-6794321000.0,-0.13740819753994626
コンバム,6265,機械,スタンダード（内国株式）,JP,2024-12-31,東京都,4066223360.0,0.6780775,,16.502098,11.238809326464866,0.3086,0.0,162.04,,152.56862604011945,1850703000.0,303608000.0,0.100760005,248000000.0,0.12513,0.04131,0.9319411468213429,390987000.0,234138000.0,3657154000.0,,2801000000.0,579744000.0,3671987800.0,0.9030462605969585
タツモ,6266,機械,プライム（内国株式）,JP,2024-12-31,岡山県,36896735232.0,1.39038,8.891213,10.438414,7.269362285175769,0.1392,0.013665595,244.29,286.8,289.95119120759097,,,0.04147,,0.09996,0.1388,0.49137960155359733,24557963000.0,17696367000.0,40731106000.0,8815364000.0,10343286000.0,26271000.0,16191532700.0,0.43883375041695616
ゼネラルパッカー,6267,機械,スタンダード（内国株式）,JP,2024-07-31,愛知県,6589643264.0,0.9158642,,8.64309,6.532598116526592,0.24229999,0.028205128,454.12,,375.2964135860247,9853840000.0,1000223000.0,0.053629998,721008000.0,0.07703,0.11618,0.5777939659753775,5024959000.0,4588784000.0,9047356000.0,245631000.0,3057548000.0,89091000.0,4084760700.0,0.6198758470455495
ナブテスコ,6268,機械,プライム（内国株式）,JP,2024-12-31,東京都,555041751040.0,2.033143,43.73378,10038.298,22.530991226705822,324.5331,0.01713062,0.47,107.88,121.22777060513931,323384000000.0,14788000000.0,0.060399998,10119000000.0,0.050970003,0.05459,0.6062094877273625,158266000000.0,117111000000.0,229083000000.0,45837000000.0,74476000000.0,14648000000.0,81070600000.0,0.146062165320168
三井海洋開発,6269,機械,プライム（内国株式）,JP,2024-12-31,東京都,1005291307008.0,4.4206576,40.430973,18.214912,1470.5962496519069,0.17549999,0.0,807.58,363.83,1.5455899069789782,4186461000.0,168896000.0,0.08347999,220405000.0,0.07873,0.30591,0.2625142578332185,3298183000.0,2734850000.0,2410745000.0,514434000.0,1253276000.0,14702000.0,-877146600.0,-0.0008725297770758697
レオン自動機,6272,機械,プライム（内国株式）,JP,2025-03-31,栃木県,42878251008.0,1.0410393,9.9968605,11.560525,10.73940003600522,0.36310002,0.03117207,137.71,159.25,136.71999986607645,39214430000.0,5298159000.0,0.10402001,3889835000.0,0.0991,0.102060005,0.7862153637428166,10527269000.0,8867041000.0,29073703000.0,1418782000.0,15777876000.0,1953777000.0,19914077900.0,0.46443307345452445
ＳＭＣ,6273,機械,プライム（内国株式）,JP,2025-03-31,東京都,4601579831296.0,2.2532222,22.198397,29.49855,29.864441130741753,0.4047,0.013664936,2470.63,3283.12,2766.9402765062764,792108000000.0,190245000000.0,0.22313999,156344000000.0,0.19417,0.07903,0.9178933218200781,172462000000.0,135639000000.0,1421842000000.0,5041000000.0,655779000000.0,145267000000.0,1351066900000.0,0.29360935798857635
シリウスビジョン,6276,電気機器,スタンダード（内国株式）,JP,2024-12-31,神奈川県,1240158336.0,0.7273797,,,17.02424752820891,0.731,0.0,-160.92,,19.60725168625446,2314764000.0,-112427000.0,0.015269999,-162606000.0,-0.35417,-0.33626,0.774033319054812,645595000.0,482611000.0,2242399000.0,90861000.0,1015272000.0,446107000.0,1909078900.0,1.5393831937279339
ホソカワミクロン,6277,機械,プライム（内国株式）,JP,2025-09-30,大阪府,97182957568.0,1.403217,14.353653,21.692257,11.404148307243364,0.3923,0.017804155,306.1,462.6,370.8900004067826,77994000000.0,7051000000.0,0.03928,4527000000.0,0.044850003,0.05266,0.6542916658555104,35516000000.0,28920000000.0,67013000000.0,1285000000.0,31942000000.0,2947000000.0,33559900000.0,0.34532700835450253
ユニオンツール,6278,機械,プライム（内国株式）,JP,2024-12-31,東京都,241847599104.0,3.0266416,36.36836,39.525692,16.09183920330301,0.3532,0.0,354.2,384.95,305.8174077311891,,,0.17292,,0.15222,0.07985,0.9273677136299658,5728000000.0,5032000000.0,41205000000.0,,17976000000.0,10788000000.0,43028600000.0,0.17791617596954815
瑞光,6279,機械,プライム（内国株式）,JP,2025-02-28,大阪府,26082717696.0,0.77072227,4.068567,111.04848,34.22174415079279,1.2458,0.011178861,8.87,242.1,52.100000309834314,19950779000.0,-307043000.0,0.05021,-788076000.0,0.01814,0.01101,0.6537842061215576,18116149000.0,14961174000.0,35526550000.0,7572650000.0,15324753000.0,651675000.0,17866573500.0,0.6849966214502251
オイレス工業,6282,機械,プライム（内国株式）,JP,2025-03-31,神奈川県,75577597952.0,0.97330266,,13.140572,11.792254286689218,0.45580003,0.03433804,197.48,,177.79000273438166,67604000000.0,6948000000.0,0.10401,6308000000.0,0.09178001,0.0806,0.8160045415109093,16517000000.0,13496000000.0,59319000000.0,1358000000.0,25203000000.0,7545000000.0,48083500000.0,0.636213657260426
日精エー・エス・ビー機械,6284,機械,プライム（内国株式）,JP,2025-09-30,長野県,128323887104.0,2.168432,20.83739,16.583685,12.225003477972678,0.38729998,0.023391813,516.17,410.8,385.52000471243,43654000000.0,10641000000.0,0.22811002,7740000000.0,0.17403,0.13958,0.7512438445640803,19442000000.0,12891000000.0,61477000000.0,6117000000.0,32469000000.0,775000000.0,42577500000.0,0.3317971498595043
靜甲,6286,機械,スタンダード（内国株式）,JP,2025-03-31,静岡県,11489320960.0,0.6714469,20.807018,11.001175,6.0434070850916655,0.136,0.0056980057,161.71,85.5,120.53338485316847,40099518000.0,1429134000.0,0.047420003,1045444000.0,0.02785,0.07468,0.5761826564849645,11731423000.0,10204132000.0,15544587000.0,2867632000.0,7095998000.0,2736492000.0,5728708400.0,0.49861157329875827
サトー,6287,機械,プライム（内国株式）,JP,2025-03-31,東京都,78727897088.0,0.92946917,10.345563,10.976824,19.927026423083788,0.3439,0.031020408,220.92,234.4,109.9999996914446,154807000000.0,12341000000.0,0.08206,7151000000.0,0.04156,0.08141,0.5477435835056562,59521000000.0,41677000000.0,91558000000.0,19490000000.0,27432000000.0,163000000.0,32151100000.0,0.40838255801577344
